colecovision,Turbo,"Sega Enterprises Ltd.",Coleco,Racing,None,1982,http://vgcollect.com/images/front-box-art/15496.jpg
colecovision,Tutankham,NA,"Parker Bros",Arcade,NA,1984,http://vgcollect.com/images/front-box-art/34624.jpg
colecovision,"Up'n Down",Sega,Sega,Action,NA,1984,http://vgcollect.com/images/front-box-art/25041.jpg
colecovision,Venture,NA,Coleco,Arcade,NA,1982,http://vgcollect.com/images/front-box-art/17094.jpg
colecovision,Victory,Exidy,Coleco,Action,None,1983,http://vgcollect.com/images/front-box-art/15495.jpg
colecovision,"War Room",NA,"Probe 2000",Simulation,NA,1983,http://vgcollect.com/images/front-box-art/21498.jpg
colecovision,WarGames,NA,Coleco,Action,NA,1984,http://vgcollect.com/images/front-box-art/17580.jpg
colecovision,"Wing War",NA,Imagic,NA,NA,NA,http://vgcollect.com/images/front-box-art/27915.jpg
colecovision,Zaxxon,NA,Coleco,Arcade,NA,1982,http://vgcollect.com/images/front-box-art/17422.jpg
colecovision,Zenji,NA,Activision,Puzzle,NA,NA,http://vgcollect.com/images/front-box-art/27922.jpg
