intellivision,Centipede,"Atari, Inc",Atarisoft,Arcade,None,1983,http://vgcollect.com/images/front-box-art/18831.jpg
intellivision,"Championship Tennis","Mattel Electronics","Mattel Electronics",Sports,NA,1986,http://vgcollect.com/images/front-box-art/27762.jpg
intellivision,Checkers,"APh Technological Consulting","Mattel Electronics",NA,NA,1980,http://vgcollect.com/images/front-box-art/27760.jpg
intellivision,"Checkers (Sears)","APh Technological Consulting","Sears, Roebuck and Co.",Strategy,None,1979,http://vgcollect.com/images/front-box-art/17540.jpg
intellivision,Chess,"Teletape, Inc.","INTV Corporation",Strategy,None,1985,http://vgcollect.com/images/front-box-art/24793.jpg
intellivision,"Chip Shot Super Pro Golf",NA,"INTV Corp.",Sports,NA,1987,http://vgcollect.com/images/front-box-art/21658.jpg
intellivision,Choplifter,IntelligentVision,IntelligentVision,Action,NA,"December 2012",http://vgcollect.com/images/front-box-art/37001.jpg
intellivision,"Christmas Carol vs. The Ghost of Christmas Presents","James Pujals","Left Turn Only",Arcade,"ESRB - E (US / Canada)","October 8 2012",http://vgcollect.com/images/front-box-art/33786.jpg
intellivision,Commando,"Realtime Associates, Inc.","INTV Corporation",Arcade,None,1987,http://vgcollect.com/images/front-box-art/21834.jpg
intellivision,"Congo Bongo","SEGA Corporation","SEGA Corporation",Platformer,NA,1983,http://vgcollect.com/images/front-box-art/29056.jpg
intellivision,"Conversational French","Chris Kingsley","Mattel Electronics",Edutainment,NA,1982,http://vgcollect.com/images/front-box-art/29070.jpg
intellivision,"Crosswords I",NA,"Mattel Electronics",Puzzle,NA,1982,http://vgcollect.com/images/front-box-art/29071.jpg
intellivision,"Crosswords II",NA,"Mattel Electronics",Puzzle,NA,1982,http://vgcollect.com/images/front-box-art/29072.jpg
intellivision,"Crosswords III",NA,"Mattel Electronics",Puzzle,NA,1982,http://vgcollect.com/images/front-box-art/29073.jpg
intellivision,"D2K ARCADE","Carl Mueller Jr.",Elektronite,Arcade,"ESRB - E (US / Canada)",2012,http://vgcollect.com/images/front-box-art/33871.jpg
intellivision,"Deep Pockets Super Pro Pool & Billiards","INTV Corporation",IntelligentVision,Party,"ESRB - E (US / Canada)","November 21 2012",http://vgcollect.com/images/front-box-art/35302.jpg
intellivision,Defender,"Atari, Inc",Atarisoft,"Shoot 'Em Up",None,1983,http://vgcollect.com/images/front-box-art/23865.jpg
intellivision,"Demon Attack",NA,Imagic,"Shoot 'Em Up",NA,1982,http://vgcollect.com/images/front-box-art/17541.jpg
intellivision,"Demonstration Cartridge 1978",NA,"Mattel Electronics",NA,NA,1978,http://vgcollect.com/images/front-box-art/29074.jpg
intellivision,"Demonstration Cartridge 1978 Revised",NA,"Mattel Electronics",NA,NA,1978,http://vgcollect.com/images/front-box-art/29075.jpg
intellivision,"Demonstration Cartridge 1983",NA,"Mattel Electronics",NA,NA,1983,http://vgcollect.com/images/front-box-art/29077.jpg
intellivision,"Demonstration Cartridge 1983 International",NA,"Mattel Electronics",NA,NA,1983,http://vgcollect.com/images/front-box-art/29078.jpg
intellivision,"Dig Dug",NA,NA,NA,NA,NA,http://vgcollect.com/images/front-box-art/27761.jpg
intellivision,Diner,"Realtime Associates, Inc.","INTV Corporation",Action,NA,"December 31 1987",http://vgcollect.com/images/front-box-art/24587.jpg
intellivision,"DK Arcade","Carl Mueller Jr.",Elektronite,Arcade,"ESRB - E (US / Canada)",2011,http://vgcollect.com/images/front-box-art/35390.jpg
intellivision,"Donkey Kong (Black Cartridge)",Coleco,Coleco,Arcade,NA,1982,http://vgcollect.com/images/front-box-art/27516.jpg
intellivision,"Donkey Kong (Tan Cartridge)",Nintendo,Coleco,Arcade,NA,1982,http://vgcollect.com/images/front-box-art/15386.jpg
intellivision,"Donkey Kong Arcade","Carl Mueller Jr.",IntelligentVision,Arcade,None,2011,http://vgcollect.com/images/front-box-art/34026.jpg
intellivision,"Donkey Kong Junior",Nintendo,Coleco,NA,NA,NA,http://vgcollect.com/images/front-box-art/27766.jpg
intellivision,Dracula,NA,Imagic,Action,NA,1983,http://vgcollect.com/images/front-box-art/18826.jpg
intellivision,Dragonfire,NA,Imagic,NA,NA,1983,http://vgcollect.com/images/front-box-art/17542.jpg
intellivision,Draughts,"Mattel Electronics","Mattel Electronics",Strategy,NA,1979,http://vgcollect.com/images/front-box-art/33840.jpg
intellivision,"Dreadnaught Factor, The",NA,Activision,"Shoot 'Em Up",NA,1983,http://vgcollect.com/images/front-box-art/27763.jpg
intellivision,"Electric Company Math Fun, The",NA,Mattel,Edutainment,NA,1984,http://vgcollect.com/images/front-box-art/21842.jpg
intellivision,"Electric Company Word Fun, The","APh Technological Consulting","Mattel Electronics",Edutainment,None,1980,http://vgcollect.com/images/front-box-art/17567.jpg
intellivision,"Family Budgeting",NA,"Mattel Electronics",NA,NA,1982,http://vgcollect.com/images/front-box-art/29080.jpg
intellivision,Fathom,NA,Imagic,NA,NA,NA,http://vgcollect.com/images/front-box-art/27765.jpg
intellivision,"Flintstones Keyboard Fun",IntelligentVision,IntelligentVision,Edutainment,"ESRB - E (US / Canada)",2012,http://vgcollect.com/images/front-box-art/34034.jpg
intellivision,Football,NA,NA,Sports,NA,1986,http://vgcollect.com/images/front-box-art/17588.jpg
intellivision,"Frog Bog",NA,Mattel,Action,NA,1982,http://vgcollect.com/images/front-box-art/14487.jpg
intellivision,Frogger,NA,"Parker Brothers",Arcade,NA,1983,http://vgcollect.com/images/front-box-art/15392.jpg
intellivision,"Geography Challenge","Don Daglow","Mattel Electronics",NA,NA,1982,http://vgcollect.com/images/front-box-art/29081.jpg
intellivision,Golf,NA,Mattel,Sports,NA,1980,http://vgcollect.com/images/front-box-art/17543.jpg
intellivision,"Golf (Sears)",NA,NA,NA,NA,NA,http://vgcollect.com/images/front-box-art/31322.jpg
intellivision,"Happy Trails",NA,Activision,Puzzle,NA,1983,http://vgcollect.com/images/front-box-art/28593.jpg
intellivision,Hockey,"Mattel Electronics",Sears,Sports,NA,1979,http://vgcollect.com/images/front-box-art/29048.jpg
intellivision,"Horse Racing","APh Technological Consulting","Mattel Electronics",Sports,None,1979,http://vgcollect.com/images/front-box-art/17544.jpg
