jaguar,"Power Drive Rally",NA,NA,NA,NA,NA,http://vgcollect.com/images/front-box-art/13211.jpg
jaguar,"Power Drive Rally [EU]",NA,NA,Racing,"ELSPA - 3+ (Europe)",1995,http://vgcollect.com/images/front-box-art/45440.jpg
jaguar,Protector,"Bethesda Softworks","Songbird Productions",Action,None,"December 20 1999",http://vgcollect.com/images/front-box-art/13212.jpg
jaguar,"Protector: Special Edition","Bethesda Softworks","Songbird Productions",Action,None,"December 1999",http://vgcollect.com/images/front-box-art/13213.jpg
jaguar,Raiden,NA,NA,NA,NA,NA,http://vgcollect.com/images/front-box-art/13214.jpg
jaguar,Rayman,NA,NA,NA,NA,NA,http://vgcollect.com/images/front-box-art/13215.jpg
jaguar,"Ruiner Pinball",NA,NA,NA,NA,NA,http://vgcollect.com/images/front-box-art/13216.jpg
jaguar,Skyhammer,Rebellion,"Songbird Productions","First-person Shooter",NA,2000,http://vgcollect.com/images/front-box-art/13217.jpg
jaguar,"Soccer Kid","Krisalis Software Ltd","Songbird Productions",Platformer,NA,1996,http://vgcollect.com/images/front-box-art/13218.jpg
jaguar,"Super Burnout",NA,NA,NA,NA,NA,http://vgcollect.com/images/front-box-art/13219.jpg
jaguar,"SuperCross 3D",NA,NA,NA,NA,NA,http://vgcollect.com/images/front-box-art/13220.jpg
jaguar,Syndicate,"Bullfrog Productions LTD",Ocean,Strategy,"ESRB - K-A (US / Canada)",1995,http://vgcollect.com/images/front-box-art/13221.jpg
jaguar,"Tempest 2000","Llamasoft Ltd.",Atari,Arcade,None,"April 1 1994",http://vgcollect.com/images/front-box-art/13222.jpg
jaguar,"Theme Park","Bullfrog Productions LTD","Ocean Software Ltd.",Strategy,"ESRB - K-A (US / Canada)",1995,http://vgcollect.com/images/front-box-art/13223.jpg
jaguar,"Total Carnage",Midway,"Songbird Productions",Action,None,"September 22 2005",http://vgcollect.com/images/front-box-art/13224.jpg
jaguar,"Towers II: Plight of the Stargazer","JV Games, Inc.","Telegames, Inc.",RPG,NA,"December 1 1996",http://vgcollect.com/images/front-box-art/13225.jpg
jaguar,"Trevor McFur in the Crescent Galaxy",Atari,Atari,Action,None,1993,http://vgcollect.com/images/front-box-art/13226.jpg
jaguar,"Troy Aikman NFL Football",Telegames,Williams,Sports,None,1995,http://vgcollect.com/images/front-box-art/13227.jpg
jaguar,"Ultra Vortek",NA,NA,NA,NA,NA,http://vgcollect.com/images/front-box-art/13228.jpg
jaguar,"Val D'Isere Skiing and Snowboarding","Virtual Studio",Atari,Sports,"ESRB - K-A (US / Canada)",1994,http://vgcollect.com/images/front-box-art/13229.jpg
jaguar,"White Men Can't Jump",NA,NA,NA,NA,NA,http://vgcollect.com/images/front-box-art/13230.jpg
jaguar,"Wolfenstein 3D",NA,NA,NA,NA,NA,http://vgcollect.com/images/front-box-art/13231.jpg
jaguar,Worms,NA,NA,NA,NA,NA,http://vgcollect.com/images/front-box-art/13232.jpg
jaguar,"Zero 5","Caspian Software, Ltd.","Telegames, Inc.","Shoot 'Em Up",None,1997,http://vgcollect.com/images/front-box-art/13233.jpg
jaguar,"Zool 2",NA,NA,NA,NA,NA,http://vgcollect.com/images/front-box-art/13234.jpg
jaguar,Zoop,"Hookstone, Ltd.","Atari Corporation",Puzzle,"ESRB - K-A (US / Canada)","January 1996",http://vgcollect.com/images/front-box-art/13235.jpg
