nes,"Alpha Mission (5 Screw Cartridge)",SNK,SNK,"Shoot 'Em Up",None,"October 1987",http://vgcollect.com/images/front-box-art/11449.jpg
nes,"Altered Beast",Sega,Asmik,"Beat 'Em Up",NA,"July 20 1990",http://vgcollect.com/images/front-box-art/27615.jpg
nes,Amagon,Aicom,"Sammy Studios",Platformer,NA,"April 1989",http://vgcollect.com/images/front-box-art/5417.jpg
nes,"American Gladiators","Incredible Technologies",Gametek,Sports,None,"October 1991",http://vgcollect.com/images/front-box-art/6024.jpg
nes,Anticipation,Rare,Nintendo,Party,NA,"November 1988",http://vgcollect.com/images/front-box-art/5792.jpg
nes,"Arbian Nights 1100-in-1","Lucky Chicken","Lucky Chicken",Other,NA,NA,http://vgcollect.com/images/front-box-art/30649.jpg
nes,"Arch Rivals",Midway,Acclaim,Sports,NA,"November 1990",http://vgcollect.com/images/front-box-art/5986.jpg
nes,"Archon: The Light and The Dark","Bullet-Proof Software",Activision,Puzzle,NA,"December 1989",http://vgcollect.com/images/front-box-art/5793.jpg
nes,"Arkanoid (3 Screw Cartridge)",Taito,"Taito Software",Arcade,None,"August 1987",http://vgcollect.com/images/front-box-art/5771.jpg
nes,"Arkanoid (5 Screw Cartridge)",Taito,"Taito Software",Arcade,None,"August 1987",http://vgcollect.com/images/front-box-art/11450.jpg
nes,"Arkista's Ring",NA,"American Sammy","Shoot 'Em Up",NA,"June 1990",http://vgcollect.com/images/front-box-art/5862.jpg
nes,Assimilate,"Nessylum Games",NA,Action,"ESRB - E10+ (US / Canada)","March 17 2012",http://vgcollect.com/images/front-box-art/32549.jpg
nes,Astyanax,Jaleco,Jaleco,Action,None,"March 1990",http://vgcollect.com/images/front-box-art/5418.jpg
nes,"Athena (3 Screw Cartridge)",SNK,SNK,Platformer,None,"August 1987",http://vgcollect.com/images/front-box-art/11213.jpg
nes,"Athena (5 Screw Cartridge)",SNK,SNK,Platformer,None,"August 1987",http://vgcollect.com/images/front-box-art/5419.jpg
nes,"Athletic World (3 Screw Cartridge)","Bandai Co., Ltd.",Bandai,Sports,None,"July 1987",http://vgcollect.com/images/front-box-art/11493.jpg
nes,"Athletic World (5 Screw Cartridge)","Bandai Co., Ltd.",Bandai,Sports,None,"July 1987",http://vgcollect.com/images/front-box-art/6025.jpg
nes,"Attack of the Killer Tomatoes",NA,T*HQ,Platformer,NA,"January 1992",http://vgcollect.com/images/front-box-art/5420.jpg
nes,"Baby Boomer","Color Dreams","Color Dreams",Action,None,1989,http://vgcollect.com/images/front-box-art/18055.jpg
nes,"Back to the Future","Beam Software",LJN,Adventure,NA,"September 1989",http://vgcollect.com/images/front-box-art/5421.jpg
nes,"Back To The Future Part II & III","Beam Software",LJN,Platformer,NA,"September 1990",http://vgcollect.com/images/front-box-art/5640.jpg
nes,"Bad Dudes",Irem,"Data East","Beat 'Em Up",None,"July 14 1989",http://vgcollect.com/images/front-box-art/5710.jpg
nes,"Bad News Baseball",Tecmo,Tecmo,Sports,None,"June 1990",http://vgcollect.com/images/front-box-art/5968.jpg
nes,"Bad Street Brawler",NA,"Mattel Inc.","Beat 'Em Up",NA,"September 1989",http://vgcollect.com/images/front-box-art/5711.jpg
nes,"Balloon Fight (3 Screw Cartridge)",NA,Nintendo,Other,None,"June 1986",http://vgcollect.com/images/front-box-art/5422.jpg
nes,"Balloon Fight (5 Screw Cartridge)",Nintendo,Nintendo,Other,None,"June 3 1986",http://vgcollect.com/images/front-box-art/11494.jpg
nes,"Bandai Golf: Challenge Pebble Beach",NA,Bandai,Sports,None,"February 1989",http://vgcollect.com/images/front-box-art/6012.jpg
nes,"Bandit Kings of Ancient China",Koei,Koei,Strategy,NA,"December 1990",http://vgcollect.com/images/front-box-art/5955.jpg
nes,Barbie,Imagineering,"Hi-Tech Expressions",Platformer,NA,"December 1991",http://vgcollect.com/images/front-box-art/5423.jpg
nes,"Bard's Tale, The","Interplay Productions",FCI,RPG,None,"November 1991",http://vgcollect.com/images/front-box-art/5916.jpg
nes,"Barker Bill's Trick Shooting",Nintendo,Nintendo,Other,None,"August 1990",http://vgcollect.com/images/front-box-art/5940.jpg
nes,"Base Wars - Cyber Stadium Series",NA,"Ultra Soft",Sports,NA,"June 1991",http://vgcollect.com/images/front-box-art/5969.jpg
nes,"Baseball (3 Screw Cartridge)",Nintendo,Nintendo,Sports,None,"October 1985",http://vgcollect.com/images/front-box-art/5970.jpg
nes,"Baseball (5 Screw Cartridge)",Nintendo,Nintendo,Sports,None,"October 1985",http://vgcollect.com/images/front-box-art/11495.jpg
nes,"Baseball Simulator 1.000","Culture Brain","Culture Brain",Sports,None,"March 1990",http://vgcollect.com/images/front-box-art/5971.jpg
nes,"Baseball Stars",SNK,SNK,Sports,None,"July 1989",http://vgcollect.com/images/front-box-art/5972.jpg
nes,"Baseball Stars II",NA,Romstar,Sports,NA,"July 1992",http://vgcollect.com/images/front-box-art/5973.jpg
nes,"Bases Loaded (Blue Jaleco Logo / Oval Seal)",NA,Jaleco,Sports,None,NA,http://vgcollect.com/images/front-box-art/23775.jpg
nes,"Bases Loaded (Orange Jaleco Logo / Oval Seal)",NA,NA,Sports,None,"July 1988",http://vgcollect.com/images/front-box-art/23904.jpg
nes,"Bases Loaded (Orange Jaleco Logo / Round Seal)",TOSE,Jaleco,Sports,None,"July 0",http://vgcollect.com/images/front-box-art/5974.jpg
nes,"Bases Loaded 3",TOSE,Jaleco,Sports,NA,"September 1991",http://vgcollect.com/images/front-box-art/9360.jpg
nes,"Bases Loaded 4",TOSE,Jaleco,Sports,NA,"April 1 1993",http://vgcollect.com/images/front-box-art/5977.jpg
nes,"Bases Loaded II: Second Season",NA,Jaleco,Sports,None,"January 1990",http://vgcollect.com/images/front-box-art/5975.jpg
nes,Batman,Sunsoft,Sunsoft,Platformer,None,"December 22 1989",http://vgcollect.com/images/front-box-art/5369.jpg
nes,"Batman Returns",Konami,Konami,"Beat 'Em Up",None,"January 1993",http://vgcollect.com/images/front-box-art/5425.jpg
nes,"Batman: Return of the Joker",Sunsoft,Sunsoft,Action,NA,"December 20 1991",http://vgcollect.com/images/front-box-art/9361.jpg
nes,"Battle Chess",NA,"Data East",Other,NA,"July 1990",http://vgcollect.com/images/front-box-art/5794.jpg
