commodore64,"Gun Smoke","Pacific Dataworks",Capcom,Action,NA,1987,http://vgcollect.com/images/front-box-art/30804.jpg
commodore64,Gunship,"MicroProse Software, Inc","MicroProse Software, Inc.",Simulation,None,1986,http://vgcollect.com/images/front-box-art/no_art.jpg
commodore64,Hanoi,"Glen Fisher","The Code Works",Strategy,NA,1983,http://vgcollect.com/images/front-box-art/22750.jpg
commodore64,HardBall!,Accolade,"Accolade, Inc.",Sports,None,1985,http://vgcollect.com/images/front-box-art/22250.jpg
commodore64,"Harvy Headbanger/Booty",NA,NA,NA,NA,NA,http://vgcollect.com/images/front-box-art/no_art.jpg
commodore64,"Heart of Africa","Ozark Softscape","Electronic Arts",RPG,None,1985,http://vgcollect.com/images/front-box-art/38651.jpg
commodore64,"High Rollers",NA,"Box Office, Inc.",Other,None,1987,http://vgcollect.com/images/front-box-art/no_art.jpg
commodore64,"Hollywood Squares",NA,Gametek,Other,None,1988,http://vgcollect.com/images/front-box-art/no_art.jpg
commodore64,"Hop Along Counting",Fisher-Price,SSC,Edutainment,None,1984,http://vgcollect.com/images/front-box-art/32754.jpg
commodore64,"Hostage: Rescue Mission",NA,"Mindscape, Inc.",Action,None,1989,http://vgcollect.com/images/front-box-art/no_art.jpg
commodore64,"Hot Wheels","A. Eddy Goldfarb & Associates",Epyx,Racing,None,1985,http://vgcollect.com/images/front-box-art/44931.jpg
commodore64,"How About A Nice Game Of Chess",NA,Commodore,Strategy,NA,1984,http://vgcollect.com/images/front-box-art/no_art.jpg
commodore64,"Ikari Warriors",NA,NA,NA,NA,NA,http://vgcollect.com/images/front-box-art/no_art.jpg
commodore64,"Impossible Mission II",Novotrade,Epyx,Platformer,None,1988,http://vgcollect.com/images/front-box-art/19001.jpg
commodore64,"Indiana Jones and the Temple of Doom",NA,"Mindscape Inc.",Action,None,1988,http://vgcollect.com/images/front-box-art/no_art.jpg
commodore64,"International Soccer","Andrew Spencer",Commodore,Sports,None,1983,http://vgcollect.com/images/front-box-art/no_art.jpg
commodore64,"Jack Attack",Commodore,Commodore,Arcade,NA,1984,http://vgcollect.com/images/front-box-art/36044.jpg
commodore64,"Jack Nicklaus: Greatest 18 Holes Of Major Championship Golf",NA,NA,NA,NA,NA,http://vgcollect.com/images/front-box-art/no_art.jpg
commodore64,"James Bond 007 in The Living Daylights: The Computer Game","Sculptured Software","Melbourne House Software",Action,None,1987,http://vgcollect.com/images/front-box-art/no_art.jpg
commodore64,"Japan Scenery Disk",Sublogic,Sublogic,"Flight Simulator",NA,1987,http://vgcollect.com/images/front-box-art/no_art.jpg
commodore64,Jeopardy!,NA,"Sharedata Inc.",Other,None,1987,http://vgcollect.com/images/front-box-art/no_art.jpg
commodore64,"Jeopardy! New Junior Edition",NA,"Sharedata Inc.",Other,None,1989,http://vgcollect.com/images/front-box-art/no_art.jpg
commodore64,"Jeopardy! New Second Edition",NA,"Sharedata Inc.",Other,None,1988,http://vgcollect.com/images/front-box-art/no_art.jpg
commodore64,"Jeopardy! New Sports Edition",NA,"Sharedata Inc.",Other,None,1988,http://vgcollect.com/images/front-box-art/no_art.jpg
commodore64,Jet,Sublogic,Sublogic,"Flight Simulator",NA,1986,http://vgcollect.com/images/front-box-art/35911.jpg
commodore64,"Jet Combat Simulator",NA,NA,"Flight Simulator",None,1985,http://vgcollect.com/images/front-box-art/59694.jpg
commodore64,"John Elway's Quarterback",NA,NA,Sports,None,1989,http://vgcollect.com/images/front-box-art/59700.jpg
commodore64,"John Madden Football",EA,"Electronic Arts",Sports,None,1988,http://vgcollect.com/images/front-box-art/no_art.jpg
commodore64,"Jordan vs. Bird: One on One",EA,"Electronic Arts",Sports,None,1988,http://vgcollect.com/images/front-box-art/no_art.jpg
commodore64,"Jumpman Junior","Epyx, Inc.",Epyx,Classic,None,1983,http://vgcollect.com/images/front-box-art/37535.jpg
commodore64,"Jungle Hunt",NA,NA,Arcade,None,NA,http://vgcollect.com/images/front-box-art/46418.jpg
commodore64,"Jupiter Lander",NA,Commodore,Arcade,NA,1981,http://vgcollect.com/images/front-box-art/36045.jpg
commodore64,Karnov,NA,NA,Action,None,1988,http://vgcollect.com/images/front-box-art/53634.jpg
commodore64,Kickman,Commodore,Commodore,Arcade,NA,1981,http://vgcollect.com/images/front-box-art/36046.jpg
commodore64,"King Cribbage","Hayden Software","Hayden Software",Strategy,NA,1983,http://vgcollect.com/images/front-box-art/36933.jpg
commodore64,"Kings of the Beach",EA,"Electronic Arts",Sports,None,1989,http://vgcollect.com/images/front-box-art/no_art.jpg
commodore64,"Knight Games",NA,Mastertronic,Action,None,1986,http://vgcollect.com/images/front-box-art/no_art.jpg
commodore64,Koalapainter,NA,NA,NA,NA,NA,http://vgcollect.com/images/front-box-art/no_art.jpg
commodore64,"L.A. Crackdown","Nexa Corporation",Epyx,Adventure,NA,1988,http://vgcollect.com/images/front-box-art/35254.jpg
commodore64,"Last Duel",NA,NA,NA,NA,NA,http://vgcollect.com/images/front-box-art/no_art.jpg
commodore64,"Last Ninja, The","System 3 Software","Activision, Inc.",Action,None,1987,http://vgcollect.com/images/front-box-art/no_art.jpg
commodore64,LaZarian,Commodore,Commodore,Arcade,NA,1983,http://vgcollect.com/images/front-box-art/36047.jpg
commodore64,"Leader Board","Access Software Inc.","Access Software Inc.",Simulation,NA,1986,http://vgcollect.com/images/front-box-art/32169.jpg
commodore64,"Leaps & Bounds","Muse Software","Muse Software",Edutainment,NA,1985,http://vgcollect.com/images/front-box-art/34911.jpg
commodore64,"Lode Runner",NA,NA,Action,NA,NA,http://vgcollect.com/images/front-box-art/no_art.jpg
commodore64,"Logic Levels",NA,NA,NA,NA,NA,http://vgcollect.com/images/front-box-art/no_art.jpg
commodore64,"MACH 5",NA,NA,Racing,NA,1985,http://vgcollect.com/images/front-box-art/no_art.jpg
commodore64,"Mail Order Monsters","Paul Reiche III, Evan And Nicky Robinson","Electronic Arts",Action,None,1984,http://vgcollect.com/images/front-box-art/38653.jpg
commodore64,MainFrame,MicroIllusions,MicroIllusions,Arcade,NA,1988,http://vgcollect.com/images/front-box-art/no_art.jpg
commodore64,Mancala,"Logical Design Works","California Dreams",Puzzle,NA,1988,http://vgcollect.com/images/front-box-art/35268.jpg
commodore64,"Maze Master",NA,NA,NA,NA,NA,http://vgcollect.com/images/front-box-art/no_art.jpg
commodore64,"Mean Streets","Access Software Inc.","Access Software Inc.",Adventure,None,1989,http://vgcollect.com/images/front-box-art/no_art.jpg
commodore64,"Memory Manor","Frieda Lekkerkerker","Fisher-Price Learning Software",Edutainment,NA,1984,http://vgcollect.com/images/front-box-art/31712.jpg
commodore64,"MicroLeague Baseball II","P.S. Consulting","MicroLeague Sports",Simulation,None,1989,http://vgcollect.com/images/front-box-art/no_art.jpg
commodore64,"Microrhythem/Freak Factory",NA,NA,NA,NA,NA,http://vgcollect.com/images/front-box-art/no_art.jpg
commodore64,"Might and Magic: Book One","New World Computing","New World Computing",RPG,None,1987,http://vgcollect.com/images/front-box-art/43681.jpg
commodore64,Mini-Putt,"Artech Studios","Accolade, Inc.",Sports,None,1987,http://vgcollect.com/images/front-box-art/no_art.jpg
commodore64,"Modem Wars","Ozark Softscape","Electronic Arts",Strategy,None,1988,http://vgcollect.com/images/front-box-art/38640.jpg
commodore64,"Moon Patrol",NA,NA,Other,NA,NA,http://vgcollect.com/images/front-box-art/47612.jpg
commodore64,"MTV Remote Control",NA,"Hi Tech Expressions",NA,NA,1989,http://vgcollect.com/images/front-box-art/no_art.jpg
commodore64,"Murder by the Dozen","BrainBank Inc.","Thunder Mountain",Adventure,None,1983,http://vgcollect.com/images/front-box-art/no_art.jpg
commodore64,"Murder on the Mississippi",Activision,Activision,Adventure,None,1986,http://vgcollect.com/images/front-box-art/no_art.jpg
commodore64,"Murder on the Zinderneuf","Paul Reiche III, John Freeman",NA,Adventure,None,1983,http://vgcollect.com/images/front-box-art/38658.jpg
commodore64,"Music Machine",Commodore,Commodore,NA,NA,1982,http://vgcollect.com/images/front-box-art/no_art.jpg
