snes,Axelay,"Konami Computer Entertainment Japan",Konami,"Shoot 'Em Up",NA,"September 1992",http://vgcollect.com/images/front-box-art/10813.jpg
snes,B.O.B.,"Gray Matter Interactive","Electronic Arts",NA,NA,"May 1 1993",http://vgcollect.com/images/front-box-art/11758.jpg
snes,"Bahamut Lagoon",Squaresoft,Squaresoft,Strategy,NA,"February 9 1996",http://vgcollect.com/images/front-box-art/22519.jpg
snes,"Ballz 3D","PF Magic",Accolade,Fighting,NA,"November 1 1994",http://vgcollect.com/images/front-box-art/11759.jpg
snes,"Barbie Super Model","Software Creations","Hi Tech Expressions",NA,NA,"February 1 1994",http://vgcollect.com/images/front-box-art/11760.jpg
snes,"Barbie: Vacation Adventure","Software Creations","Hi-Tech Entertainment",Adventure,None,1994,http://vgcollect.com/images/front-box-art/45051.jpg
snes,"Barkley Shut Up and Jam!",Accolade,"Accolade Sport",NA,NA,"May 1 1994",http://vgcollect.com/images/front-box-art/11761.jpg
snes,"Bass Masters Classic","Malibu Games","Malibu Games",NA,NA,"June 1 1995",http://vgcollect.com/images/front-box-art/11762.jpg
snes,"Bass Masters Classic: Pro Edition","Black Pearl Software","Black Pearl",Sports,"ESRB - K-A (US / Canada)","July 1 1996",http://vgcollect.com/images/front-box-art/11763.jpg
snes,"Bassin's Black Bass with Hank Parker","Starfish Inc.",Hot-B,Sports,NA,"December 1 1994",http://vgcollect.com/images/front-box-art/11764.jpg
snes,Batman,"Software Creations",NA,"Beat 'Em Up",None,NA,http://vgcollect.com/images/front-box-art/27535.jpg
snes,"Batman Forever",NA,NA,NA,NA,NA,http://vgcollect.com/images/front-box-art/no_art.jpg
snes,"Batman Forever","Probe Entertainment Limited",Acclaim,"Beat 'Em Up","ESRB - K-A (US / Canada)","August 1995",http://vgcollect.com/images/front-box-art/11199.jpg
snes,"Batman Returns",Konami,Konami,"Beat 'Em Up",None,"April 1993",http://vgcollect.com/images/front-box-art/9147.jpg
snes,"Battle Blaze","American Sammy","American Sammy",NA,NA,"January 1 1993",http://vgcollect.com/images/front-box-art/11767.jpg
